0.02	3	5	nan
0.02	4	5	0.6688741721854305
0.02	5	5	1.0
0.02	5	5	1.0
0.02	4	5	0.9901960784313726
0.02	5	5	1.0
0.02	5	5	1.0
0.02	3	5	nan
0.02	4	5	0.9901960784313726
0.02	3	5	nan
0.02	5	5	1.0
0.02	5	5	1.0
0.02	5	5	1.0
0.02	4	5	0.6688741721854305
0.02	4	5	0.6688741721854305
0.02	2	5	0.3344370860927153
0.02	4	5	0.9901960784313726
0.02	5	5	1.0
0.02	3	5	nan
0.02	4	5	0.9901960784313726
0.02	4	5	0.9901960784313726
0.02	5	5	1.0
0.02	5	5	1.0
0.02	5	5	1.0
0.02	3	5	0.5
0.02	5	5	1.0
0.02	5	5	1.0
0.02	4	5	0.9901960784313726
0.02	3	5	0.5
0.02	4	5	0.9901960784313726
0.02	4	5	0.6688741721854305
0.02	5	5	1.0
0.02	4	5	0.6688741721854305
0.02	5	5	1.0
0.02	2	5	nan
0.02	4	5	0.9901960784313726
0.02	4	5	0.9901960784313726
0.02	5	5	1.0
0.02	4	5	0.9901960784313726
0.02	5	5	1.0
0.02	5	5	1.0
0.02	5	5	1.0
0.02	3	5	0.5
0.02	4	5	0.9901960784313726
0.02	5	5	1.0
0.02	5	5	1.0
0.02	5	5	1.0
0.02	4	5	0.6688741721854305
0.125	29	29	1.0
0.125	25	29	0.8
0.125	28	29	0.9989010989010989
0.125	25	29	0.8
0.125	26	29	0.8879120879120878
0.125	26	29	0.8879120879120878
0.125	29	29	1.0
0.125	27	29	0.8347107438016529
0.125	24	29	0.7279279279279279
0.125	27	29	0.9
0.125	28	29	0.9099099099099099
0.125	29	29	1.0
0.125	28	29	0.9099099099099099
0.125	27	29	0.9
0.125	25	29	0.8728395061728395
0.125	29	29	1.0
0.125	28	29	0.9989010989010989
0.125	26	29	0.818918918918919
0.125	26	29	0.818918918918919
0.125	27	29	0.9975308641975309
0.125	28	29	0.9989010989010989
0.125	29	29	1.0
0.125	26	29	0.818918918918919
0.125	29	29	1.0
0.125	26	29	0.818918918918919
0.125	25	29	0.8728395061728395
0.125	27	29	0.9975308641975309
0.125	29	29	1.0
0.125	28	29	0.9099099099099099
0.125	29	29	1.0
0.125	26	29	0.8879120879120878
0.125	28	29	0.9989010989010989
0.125	25	29	0.7163120567375887
0.125	28	29	0.9989010989010989
0.125	25	29	0.7512396694214877
0.125	27	29	0.9
0.125	29	29	1.0
0.125	26	29	0.818918918918919
0.125	28	29	0.9099099099099099
0.125	25	29	0.7512396694214877
0.125	25	29	0.7512396694214877
0.125	27	29	0.9
0.125	29	29	1.0
0.125	27	29	0.8347107438016529
0.125	26	29	0.8879120879120878
0.125	27	29	0.9975308641975309
0.125	26	29	0.8879120879120878
0.125	27	29	0.9
0.125	27	29	0.9
0.125	27	29	0.9975308641975309
0.125	29	29	1.0
0.125	26	29	0.8879120879120878
0.125	28	29	0.9099099099099099
0.125	26	29	0.8879120879120878
0.125	28	29	0.9989010989010989
0.125	28	29	0.9989010989010989
0.125	27	29	0.8347107438016529
0.125	26	29	0.8879120879120878
0.125	25	29	0.8
0.125	28	29	0.9099099099099099
0.125	26	29	0.995774647887324
0.125	29	29	1.0
0.125	27	29	0.9
0.125	28	29	0.9099099099099099
0.125	29	29	1.0
0.125	26	29	0.8879120879120878
0.125	28	29	0.9989010989010989
0.125	27	29	0.8347107438016529
0.125	27	29	0.9
0.125	27	29	0.8347107438016529
0.125	28	29	0.9989010989010989
0.125	26	29	0.995774647887324
0.125	27	29	0.9
0.125	26	29	0.818918918918919
0.125	27	29	0.9
0.125	28	29	0.9989010989010989
0.125	27	29	0.9
0.125	23	29	0.7481481481481481
0.125	29	29	1.0
0.125	27	29	0.9
0.125	20	29	0.5350993377483444
0.125	26	29	0.8879120879120878
0.125	28	29	0.9099099099099099
0.125	28	29	0.9099099099099099
0.125	27	29	0.8347107438016529
0.125	27	29	0.9
0.125	26	29	0.818918918918919
0.125	26	29	0.8879120879120878
0.125	25	29	0.8728395061728395
0.125	24	29	0.7769230769230769
0.125	29	29	1.0
0.125	27	29	0.9
0.125	28	29	0.9989010989010989
0.125	27	29	0.8347107438016529
0.125	25	29	0.7512396694214877
0.125	28	29	0.9989010989010989
0.125	27	29	0.9
0.125	25	29	0.8728395061728395
0.125	26	29	0.8879120879120878
0.125	29	29	1.0
0.25	55	57	0.9500000000000001
0.25	54	57	0.905188679245283
0.25	56	57	0.9528301886792452
0.25	54	57	0.946875
0.25	54	57	0.946875
0.25	54	57	0.905188679245283
0.25	51	57	0.818918918918919
0.25	55	57	0.9099099099099099
0.25	53	57	0.8347107438016529
0.25	52	57	0.9395348837209302
0.25	54	57	0.946875
0.25	54	57	0.946875
0.25	54	57	0.946875
0.25	51	57	0.818918918918919
0.25	53	57	0.9
0.25	52	57	0.8575471698113206
0.25	52	57	0.9395348837209302
0.25	51	57	0.7929752066115702
0.25	53	57	0.9
0.25	54	57	0.905188679245283
0.25	57	57	1.0
0.25	54	57	0.905188679245283
0.25	52	57	0.8942708333333335
0.25	53	57	0.8644144144144144
0.25	54	57	0.946875
0.25	50	57	0.7836206896551725
0.25	53	57	0.9434065934065933
0.25	56	57	0.9994791666666666
0.25	55	57	0.9500000000000001
0.25	55	57	0.9099099099099099
0.25	53	57	0.9
0.25	54	57	0.905188679245283
0.25	54	57	0.905188679245283
0.25	54	57	0.8706896551724139
0.25	53	57	0.9
0.25	51	57	0.818918918918919
0.25	54	57	0.905188679245283
0.25	52	57	0.8575471698113206
0.25	56	57	0.9528301886792452
0.25	53	57	0.9
0.25	56	57	0.9994791666666666
0.25	54	57	0.946875
0.25	54	57	0.946875
0.25	52	57	0.8942708333333335
0.25	56	57	0.9994791666666666
0.25	56	57	0.9528301886792452
0.25	51	57	0.8879120879120878
0.25	56	57	0.9994791666666666
0.25	55	57	0.9099099099099099
0.25	57	57	1.0
0.25	53	57	0.9434065934065933
0.25	56	57	0.9528301886792452
0.25	53	57	0.9
0.25	54	57	0.946875
0.25	52	57	0.9395348837209302
0.25	53	57	0.9
0.25	55	57	0.9989010989010989
0.25	50	57	0.8808139534883721
0.25	52	57	0.8942708333333335
0.25	51	57	0.7929752066115702
0.25	57	57	1.0
0.25	54	57	0.946875
0.25	51	57	0.818918918918919
0.25	55	57	0.9099099099099099
0.25	54	57	0.905188679245283
0.25	52	57	0.9395348837209302
0.25	57	57	1.0
0.25	52	57	0.9395348837209302
0.25	53	57	0.8347107438016529
0.25	51	57	0.7929752066115702
0.25	55	57	0.9500000000000001
0.25	56	57	0.9994791666666666
0.25	56	57	0.9994791666666666
0.25	53	57	0.8644144144144144
0.25	52	57	0.8942708333333335
0.25	50	57	0.930263157894737
0.25	50	57	0.8808139534883721
0.25	52	57	0.8942708333333335
0.25	52	57	0.8942708333333335
0.25	53	57	0.8644144144144144
0.25	51	57	0.7709923664122138
0.25	54	57	0.946875
0.25	54	57	0.8706896551724139
0.25	55	57	0.9989010989010989
0.25	53	57	0.8644144144144144
0.25	54	57	0.946875
0.25	53	57	0.9434065934065933
0.25	56	57	0.9528301886792452
0.25	53	57	0.9434065934065933
0.25	54	57	0.946875
0.25	55	57	0.9500000000000001
0.25	54	57	0.905188679245283
0.25	52	57	0.8271551724137932
0.25	51	57	0.85
0.25	52	57	0.9395348837209302
0.25	52	57	0.8575471698113206
0.25	51	57	0.85
0.25	55	57	0.9099099099099099
0.25	53	57	0.8644144144144144
0.25	54	57	0.946875
0.625	140	143	0.9439252336448597
0.625	135	143	0.8895412844036698
0.625	138	143	0.9413592233009708
0.625	138	143	0.9781052631578947
0.625	136	143	0.9385858585858586
0.625	133	143	0.8849523809523809
0.625	137	143	0.9080733944954128
0.625	137	143	0.9234285714285715
0.625	133	143	0.9
0.625	136	143	0.9385858585858586
0.625	136	143	0.9385858585858586
0.625	133	143	0.9
0.625	141	143	0.9995876288659794
0.625	133	143	0.9
0.625	135	143	0.92
0.625	137	143	0.9579381443298969
0.625	138	143	0.9413592233009708
0.625	137	143	0.9579381443298969
0.625	131	143	0.8799999999999999
0.625	138	143	0.9413592233009708
0.625	137	143	0.8938053097345133
0.625	136	143	0.9385858585858586
0.625	138	143	0.958989898989899
0.625	130	143	0.8930526315789474
0.625	130	143	0.8255652173913044
0.625	138	143	0.9413592233009708
0.625	133	143	0.8580530973451327
0.625	135	143	0.92
0.625	137	143	0.94
0.625	139	143	0.9426666666666665
0.625	140	143	0.9609708737864078
0.625	140	143	0.9793939393939394
0.625	140	143	0.9609708737864078
0.625	134	143	0.8606956521739131
0.625	132	143	0.8825242718446601
0.625	130	143	0.8930526315789474
0.625	135	143	0.92
0.625	133	143	0.9162886597938145
0.625	136	143	0.9061682242990655
0.625	136	143	0.9061682242990655
0.625	137	143	0.9774193548387097
0.625	136	143	0.9061682242990655
0.625	135	143	0.9041904761904762
0.625	136	143	0.8782608695652173
0.625	137	143	0.9579381443298969
0.625	135	143	0.8895412844036698
0.625	135	143	0.92
0.625	133	143	0.8849523809523809
0.625	132	143	0.8825242718446601
0.625	136	143	0.9568421052631579
0.625	134	143	0.9021359223300971
0.625	140	143	0.9439252336448597
0.625	135	143	0.9371134020618556
0.625	129	143	0.8013223140495869
0.625	139	143	0.9787628865979381
0.625	137	143	0.9234285714285715
0.625	134	143	0.9021359223300971
0.625	138	143	0.958989898989899
0.625	134	143	0.8872897196261683
0.625	137	143	0.94
0.625	134	143	0.9181818181818182
0.625	129	143	0.8464761904761905
0.625	133	143	0.933978494623656
0.625	131	143	0.8524770642201837
0.625	134	143	0.9021359223300971
0.625	134	143	0.8872897196261683
0.625	135	143	0.9041904761904762
0.625	132	143	0.8825242718446601
0.625	135	143	0.92
0.625	134	143	0.8735135135135136
0.625	139	143	0.9787628865979381
0.625	138	143	0.9413592233009708
0.625	136	143	0.8782608695652173
0.625	133	143	0.8849523809523809
0.625	137	143	0.9234285714285715
0.625	139	143	0.926605504587156
0.625	136	143	0.9217475728155339
0.625	135	143	0.9556989247311829
0.625	136	143	0.8917117117117117
0.625	135	143	0.9041904761904762
0.625	138	143	0.958989898989899
0.625	133	143	0.9162886597938145
0.625	136	143	0.9217475728155339
0.625	133	143	0.9162886597938145
0.625	138	143	0.9099099099099099
0.625	134	143	0.8872897196261683
0.625	134	143	0.935578947368421
0.625	133	143	0.9
0.625	131	143	0.8799999999999999
0.625	137	143	0.9579381443298969
0.625	142	143	0.9997979797979798
0.625	131	143	0.8401769911504425
0.625	135	143	0.8895412844036698
0.625	134	143	0.9021359223300971
0.625	135	143	0.9041904761904762
0.625	133	143	0.8580530973451327
0.625	132	143	0.868411214953271
0.625	136	143	0.9217475728155339
0.625	133	143	0.9
0.625	140	143	0.9609708737864078
1.0	223	228	0.9417249417249416
1.0	220	228	0.9392512077294686
1.0	222	228	0.9863281250000001
1.0	217	228	0.9064102564102564
1.0	217	228	0.9064102564102564
1.0	216	228	0.905188679245283
1.0	218	228	0.9076036866359447
1.0	211	228	0.8798329355608592
1.0	219	228	0.9383863080684597
1.0	224	228	0.9869289340101524
1.0	220	228	0.9500000000000001
1.0	212	228	0.8564977973568281
1.0	220	228	0.9500000000000001
1.0	213	228	0.9112781954887218
1.0	213	228	0.8918854415274462
1.0	217	228	0.9365914786967419
1.0	219	228	0.9492481203007518
1.0	211	228	0.9087403598971723
1.0	215	228	0.9136919315403422
1.0	217	228	0.9159904534606205
1.0	214	228	0.9228426395939087
1.0	215	228	0.9136919315403422
1.0	216	228	0.9148550724637682
1.0	211	228	0.9087403598971723
1.0	213	228	0.8918854415274462
1.0	219	228	0.9087699316628701
1.0	212	228	0.8726958525345622
1.0	214	228	0.9026570048309179
1.0	214	228	0.8757882882882883
1.0	213	228	0.8828671328671329
1.0	219	228	0.960668380462725
1.0	219	228	0.9181818181818181
1.0	214	228	0.8932783018867926
1.0	217	228	0.8972665148063782
1.0	219	228	0.960668380462725
1.0	214	228	0.9451871657754011
1.0	217	228	0.9476863753213367
1.0	219	228	0.9383863080684597
1.0	214	228	0.8757882882882883
1.0	210	228	0.8610599078341014
1.0	216	228	0.9250000000000002
1.0	217	228	0.926039119804401
1.0	218	228	0.9270531400966184
1.0	221	228	0.92995337995338
1.0	217	228	0.9159904534606205
1.0	214	228	0.9026570048309179
1.0	214	228	0.9026570048309179
1.0	219	228	0.9492481203007518
1.0	220	228	0.961294416243655
1.0	217	228	0.926039119804401
1.0	216	228	0.9148550724637682
1.0	220	228	0.9392512077294686
1.0	210	228	0.8875000000000001
1.0	216	228	0.895967741935484
1.0	212	228	0.9
1.0	210	228	0.8610599078341014
1.0	215	228	0.9239348370927319
1.0	219	228	0.9280429594272075
1.0	217	228	0.9476863753213367
1.0	221	228	0.9736503856041132
1.0	220	228	0.961294416243655
1.0	214	228	0.9026570048309179
1.0	215	228	0.9579945799457994
1.0	214	228	0.8932783018867926
1.0	217	228	0.9159904534606205
1.0	217	228	0.926039119804401
1.0	217	228	0.9593667546174142
1.0	217	228	0.926039119804401
1.0	214	228	0.9125
1.0	211	228	0.8547884187082405
1.0	220	228	0.9500000000000001
1.0	219	228	0.9181818181818181
1.0	214	228	0.8676211453744492
1.0	213	228	0.8828671328671329
1.0	214	228	0.9228426395939087
1.0	218	228	0.9170990566037737
1.0	214	228	0.8843317972350231
1.0	214	228	0.9026570048309179
1.0	215	228	0.8691721132897604
1.0	215	228	0.8946386946386947
1.0	219	228	0.9492481203007518
1.0	219	228	0.960668380462725
1.0	212	228	0.9
1.0	211	228	0.871095571095571
1.0	217	228	0.9159904534606205
1.0	220	228	0.9290094339622641
1.0	216	228	0.9356598984771574
1.0	213	228	0.9217223650385603
1.0	211	228	0.8798329355608592
1.0	217	228	0.9159904534606205
1.0	224	228	0.9636473429951691
1.0	214	228	0.8843317972350231
1.0	214	228	0.9026570048309179
1.0	219	228	0.9280429594272075
1.0	211	228	0.8627562642369021
1.0	217	228	0.9365914786967419
1.0	220	228	0.9290094339622641
1.0	216	228	0.9148550724637682
1.0	214	228	0.9026570048309179
1.0	220	228	0.9290094339622641
