0.125	25	29	0.9934426229508196
0.125	23	29	0.9853658536585366
0.125	22	29	0.9774193548387097
0.125	21	29	0.7390243902439024
0.125	23	29	0.9853658536585366
0.125	23	29	0.8278688524590164
0.125	25	29	0.9934426229508196
0.125	24	29	0.8535211267605632
0.125	24	29	0.9901960784313726
0.125	24	29	0.9901960784313726
0.125	21	29	0.9619047619047619
0.125	24	29	0.8535211267605632
0.125	19	29	0.48095238095238096
0.125	23	29	0.9853658536585366
0.125	24	29	0.9901960784313726
0.125	22	29	0.9774193548387097
0.125	22	29	0.9774193548387097
0.125	24	29	0.8535211267605632
0.125	22	29	0.7112676056338029
0.125	21	29	0.9619047619047619
0.125	22	29	0.9774193548387097
0.125	21	29	0.9619047619047619
0.125	21	29	0.9619047619047619
0.125	23	29	0.9853658536585366
0.125	21	29	0.9619047619047619
0.125	20	29	0.6516129032258065
0.125	22	29	0.9774193548387097
0.125	23	29	0.8278688524590164
0.125	22	29	0.9774193548387097
0.125	24	29	0.9901960784313726
0.125	21	29	0.9619047619047619
0.125	22	29	0.7921568627450981
0.125	22	29	0.9774193548387097
0.125	22	29	0.9774193548387097
0.125	24	29	0.9901960784313726
0.125	19	29	nan
0.125	23	29	0.8278688524590164
0.125	24	29	0.9901960784313726
0.125	23	29	0.8278688524590164
0.125	21	29	0.7390243902439024
0.125	22	29	0.9774193548387097
0.125	24	29	0.9901960784313726
0.125	23	29	0.9853658536585366
0.125	23	29	0.8278688524590164
0.125	22	29	0.9774193548387097
0.125	22	29	0.9774193548387097
0.125	21	29	0.9619047619047619
0.125	23	29	0.9853658536585366
0.125	20	29	0.9181818181818181
0.125	20	29	0.9181818181818181
0.125	23	29	0.8278688524590164
0.125	22	29	0.9774193548387097
0.125	20	29	0.9181818181818181
0.125	20	29	0.9181818181818181
0.125	23	29	0.9853658536585366
0.125	24	29	0.9901960784313726
0.125	23	29	0.9853658536585366
0.125	22	29	0.9774193548387097
0.125	25	29	0.9934426229508196
0.125	24	29	0.9901960784313726
0.125	23	29	0.9853658536585366
0.125	22	29	0.9774193548387097
0.125	23	29	0.9853658536585366
0.125	22	29	0.7112676056338029
0.125	23	29	0.8278688524590164
0.125	25	29	0.9934426229508196
0.125	20	29	0.9181818181818181
0.125	23	29	0.8278688524590164
0.125	22	29	0.9774193548387097
0.125	23	29	0.8278688524590164
0.125	23	29	0.9853658536585366
0.125	22	29	0.9774193548387097
0.125	21	29	0.9619047619047619
0.125	23	29	0.9853658536585366
0.125	25	29	0.9934426229508196
0.125	26	29	0.995774647887324
0.125	20	29	0.6516129032258065
0.125	22	29	0.9774193548387097
0.125	20	29	0.5941176470588235
0.125	22	29	0.9774193548387097
0.125	21	29	0.7390243902439024
0.125	21	29	0.7390243902439024
0.125	24	29	0.8535211267605632
0.125	21	29	0.9619047619047619
0.125	21	29	0.7390243902439024
0.125	25	29	0.9934426229508196
0.125	22	29	0.9774193548387097
0.125	23	29	0.9853658536585366
0.125	24	29	0.9901960784313726
0.125	19	29	0.48095238095238096
0.125	23	29	0.8278688524590164
0.125	20	29	0.6516129032258065
0.125	21	29	0.9619047619047619
0.125	25	29	0.9934426229508196
0.125	24	29	0.8535211267605632
0.125	23	29	0.9853658536585366
0.125	23	29	0.9853658536585366
0.125	18	29	nan
0.125	22	29	0.9774193548387097
0.125	21	29	0.7390243902439024
0.25	47	57	0.9901960784313726
0.25	52	57	0.9967105263157895
0.25	52	57	0.9395348837209302
0.25	51	57	0.995774647887324
0.25	52	57	0.8942708333333335
0.25	48	57	0.8638157894736842
0.25	51	57	0.8879120879120878
0.25	51	57	0.8879120879120878
0.25	49	57	0.8324175824175825
0.25	51	57	0.9351851851851852
0.25	50	57	0.930263157894737
0.25	49	57	0.8324175824175825
0.25	53	57	0.9975308641975309
0.25	49	57	0.8728395061728395
0.25	50	57	0.8808139534883721
0.25	53	57	0.8644144144144144
0.25	51	57	0.995774647887324
0.25	52	57	0.8942708333333335
0.25	49	57	0.8
0.25	51	57	0.995774647887324
0.25	50	57	0.9946969696969697
0.25	51	57	0.995774647887324
0.25	55	57	0.9500000000000001
0.25	47	57	0.9901960784313726
0.25	49	57	0.9934426229508196
0.25	50	57	0.7836206896551725
0.25	52	57	0.9967105263157895
0.25	49	57	0.9246478873239437
0.25	45	57	0.8278688524590164
0.25	51	57	0.8879120879120878
0.25	47	57	0.8535211267605632
0.25	52	57	0.9395348837209302
0.25	53	57	0.9975308641975309
0.25	44	57	0.7651515151515152
0.25	52	57	0.9395348837209302
0.25	49	57	0.9246478873239437
0.25	48	57	0.9181818181818181
0.25	48	57	0.9181818181818181
0.25	54	57	0.905188679245283
0.25	54	57	0.946875
0.25	50	57	0.930263157894737
0.25	44	57	0.8116071428571429
0.25	48	57	0.9181818181818181
0.25	54	57	0.9982558139534883
0.25	55	57	0.9989010989010989
0.25	54	57	0.946875
0.25	48	57	0.9181818181818181
0.25	50	57	0.8808139534883721
0.25	51	57	0.9351851851851852
0.25	52	57	0.9967105263157895
0.25	49	57	0.8728395061728395
0.25	54	57	0.9982558139534883
0.25	49	57	0.9934426229508196
0.25	47	57	0.910655737704918
0.25	49	57	0.9246478873239437
0.25	52	57	0.9395348837209302
0.25	55	57	0.9989010989010989
0.25	51	57	0.995774647887324
0.25	50	57	0.8808139534883721
0.25	51	57	0.85
0.25	51	57	0.9351851851851852
0.25	51	57	0.9351851851851852
0.25	47	57	0.8104938271604939
0.25	49	57	0.8324175824175825
0.25	51	57	0.9351851851851852
0.25	55	57	0.9989010989010989
0.25	53	57	0.9975308641975309
0.25	50	57	0.9946969696969697
0.25	48	57	0.7622641509433963
0.25	46	57	0.7364583333333333
0.25	50	57	0.7836206896551725
0.25	49	57	0.8324175824175825
0.25	53	57	0.9975308641975309
0.25	49	57	0.9246478873239437
0.25	50	57	0.9946969696969697
0.25	47	57	0.8535211267605632
0.25	53	57	0.9434065934065933
0.25	53	57	0.9975308641975309
0.25	49	57	0.8
0.25	49	57	0.8728395061728395
0.25	49	57	0.7163120567375887
0.25	47	57	0.910655737704918
0.25	45	57	0.9853658536585366
0.25	50	57	0.930263157894737
0.25	46	57	0.8416666666666668
0.25	52	57	0.9395348837209302
0.25	53	57	0.9434065934065933
0.25	51	57	0.995774647887324
0.25	51	57	0.9351851851851852
0.25	53	57	0.9975308641975309
0.25	50	57	0.8416666666666666
0.25	52	57	0.9395348837209302
0.25	46	57	0.7973684210526316
0.25	49	57	0.8324175824175825
0.25	49	57	0.9246478873239437
0.25	53	57	0.9975308641975309
0.25	49	57	0.8
0.25	52	57	0.8942708333333335
0.25	51	57	0.8879120879120878
0.25	52	57	0.8942708333333335
0.625	137	143	0.9234285714285715
0.625	134	143	0.8872897196261683
0.625	141	143	0.98
0.625	141	143	0.98
0.625	142	143	0.9805825242718447
0.625	132	143	0.8977777777777778
0.625	138	143	0.9413592233009708
0.625	132	143	0.8825242718446601
0.625	138	143	0.958989898989899
0.625	141	143	0.9619047619047619
0.625	135	143	0.9371134020618556
0.625	135	143	0.9371134020618556
0.625	142	143	0.9805825242718447
0.625	131	143	0.930561797752809
0.625	131	143	0.8657142857142858
0.625	131	143	0.8657142857142858
0.625	139	143	0.9426666666666665
0.625	138	143	0.958989898989899
0.625	136	143	0.8782608695652173
0.625	138	143	0.9413592233009708
0.625	136	143	0.8917117117117117
0.625	141	143	0.98
0.625	134	143	0.8735135135135136
0.625	138	143	0.958989898989899
0.625	137	143	0.9234285714285715
0.625	133	143	0.8710091743119266
